id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,basement,showers,electricity,school_1mi
128,20140613T000000,822500.0,5.0,3.5,2320.0,4960,2.0,0.0,0.0,5.0,7.0,1720.0,600,1926.0,0.0,98103.0,47.6763,-122.352,1700.0,4960.0,1.0,4.0,1.0,1.0
129,20150406T000000,430000.0,4.0,2.5,2070.0,4310,2.0,0.0,0.0,3.0,7.0,2070.0,?,2004.0,0.0,98065.0,47.5319,-121.85,1970.0,3748.0,0.0,3.0,1.0,1.0
130,20150105T000000,212000.0,3.0,1.75,1060.0,7875,1.0,0.0,0.0,4.0,7.0,1060.0,?,1986.0,0.0,98092.0,47.2761,-122.152,1420.0,7680.0,0.0,2.0,1.0,1.0
131,20150428T000000,660500.0,4.0,2.25,2010.0,9603,1.0,0.0,0.0,?,8.0,1440.0,570,1986.0,0.0,98027.0,47.5343,-122.054,2060.0,9793.0,1.0,2.0,1.0,1.0
132,20140612T000000,784000.0,3.0,3.5,3950.0,111078,1.5,0.0,0.0,3.0,9.0,2460.0,1490,1989.0,0.0,98052.0,47.696999999999996,-122.072,2480.0,88500.0,1.0,3.0,1.0,1.0
133,20140512T000000,453246.0,3.0,2.5,2010.0,2287,2.0,0.0,0.0,3.0,8.0,1390.0,620,2014.0,0.0,98029.0,47.5517,-121.99799999999999,1690.0,1662.0,1.0,3.0,1.0,1.0
134,20150126T000000,675000.0,4.0,3.5,2140.0,2278,3.0,0.0,0.0,3.0,9.0,2140.0,?,2005.0,0.0,98107.0,47.6734,-122.38,1540.0,2285.0,0.0,3.0,1.0,?
135,20140813T000000,199000.0,3.0,1.75,1320.0,17390,1.0,0.0,0.0,4.0,7.0,1320.0,?,1956.0,0.0,98003.0,47.3257,-122.296,1550.0,19265.0,0.0,2.0,1.0,1.0
136,20140805T000000,220000.0,4.0,1.75,2020.0,7840,1.0,0.0,0.0,?,7.0,1010.0,1010,1968.0,0.0,98003.0,47.3309,-122.29899999999999,1750.0,8140.0,1.0,2.0,1.0,1.0
137,20140529T000000,452000.0,4.0,2.25,2590.0,10002,1.0,0.0,0.0,4.0,8.0,1340.0,1250,1968.0,0.0,98028.0,47.7689,-122.266,1550.0,10436.0,1.0,2.0,1.0,1.0
138,20140707T000000,382500.0,2.0,1.0,1190.0,4440,1.0,0.0,0.0,?,6.0,1190.0,?,1981.0,0.0,98125.0,47.7135,-122.287,1060.0,5715.0,0.0,1.0,1.0,?
139,20140507T000000,519950.0,3.0,2.25,1170.0,1249,3.0,0.0,0.0,?,8.0,1170.0,?,2014.0,0.0,98107.0,47.6722,-122.381,1350.0,1310.0,0.0,2.0,1.0,1.0
140,20140627T000000,665000.0,2.0,1.0,1110.0,3200,1.0,0.0,0.0,3.0,7.0,1110.0,?,1925.0,0.0,98119.0,47.6338,-122.35799999999999,1170.0,3600.0,0.0,1.0,1.0,1.0
141,20140708T000000,527700.0,5.0,2.5,2820.0,9375,1.0,0.0,0.0,4.0,8.0,1550.0,1270,1968.0,0.0,98006.0,47.5707,-122.12799999999999,2820.0,9375.0,1.0,3.0,1.0,1.0
142,20150508T000000,205000.0,3.0,1.0,1610.0,8579,1.0,0.0,0.0,4.0,7.0,1010.0,600,1962.0,0.0,98058.0,47.4563,-122.171,1610.0,8579.0,1.0,1.0,1.0,1.0
143,20150415T000000,420000.0,3.0,1.0,1060.0,8097,1.0,0.0,0.0,4.0,7.0,940.0,120,1923.0,0.0,98133.0,47.7144,-122.351,1560.0,7940.0,1.0,1.0,1.0,1.0
144,20150227T000000,500000.0,4.0,2.25,2030.0,8517,1.0,0.0,0.0,4.0,8.0,1380.0,650,1961.0,0.0,98006.0,47.5495,-122.17399999999999,2230.0,8824.0,1.0,2.0,1.0,1.0
145,20141203T000000,921500.0,4.0,2.5,3670.0,315374,2.0,0.0,0.0,4.0,9.0,3670.0,?,1994.0,0.0,98077.0,47.7421,-122.02600000000001,2840.0,87991.0,0.0,3.0,1.0,1.0
146,20140625T000000,890000.0,4.0,1.0,2550.0,4000,2.0,0.0,0.0,?,8.0,2370.0,180,1905.0,0.0,98109.0,47.6354,-122.353,2200.0,4000.0,1.0,1.0,1.0,1.0
147,20140806T000000,430000.0,2.0,2.5,2420.0,60984,2.0,0.0,0.0,?,7.0,2420.0,?,2007.0,0.0,98027.0,47.5262,-121.943,1940.0,193842.0,0.0,2.0,1.0,1.0
148,20141030T000000,258000.0,5.0,2.0,2260.0,12500,1.0,0.0,0.0,4.0,8.0,1130.0,1130,1960.0,0.0,98032.0,47.3887,-122.286,1360.0,18000.0,1.0,2.0,1.0,1.0
149,20141104T000000,511000.0,3.0,1.0,1430.0,3455,1.0,0.0,0.0,?,7.0,980.0,450,1947.0,0.0,98103.0,47.6873,-122.336,1450.0,4599.0,1.0,1.0,1.0,1.0
150,20140820T000000,532170.0,3.0,2.0,1360.0,3090,2.0,0.0,0.0,?,8.0,1360.0,?,1990.0,0.0,98103.0,47.6838,-122.353,1500.0,3090.0,0.0,2.0,1.0,1.0
151,20150409T000000,560000.0,3.0,1.0,1110.0,5000,1.5,0.0,0.0,3.0,7.0,1110.0,?,1947.0,0.0,98107.0,47.655,-122.359,1420.0,5000.0,0.0,1.0,1.0,1.0
152,20150331T000000,282950.0,3.0,1.0,1250.0,8200,1.0,0.0,0.0,4.0,7.0,1250.0,?,1954.0,0.0,98003.0,47.3255,-122.304,1680.0,8633.0,0.0,1.0,1.0,1.0
153,20150401T000000,2250000.0,4.0,3.25,5180.0,19850,2.0,0.0,3.0,3.0,12.0,3540.0,1640,2006.0,0.0,98006.0,47.562,-122.162,3160.0,9750.0,1.0,3.0,1.0,1.0
154,20140516T000000,350000.0,1.0,1.0,700.0,5100,1.0,0.0,0.0,3.0,7.0,700.0,?,1942.0,0.0,98115.0,47.678999999999995,-122.3,1010.0,5100.0,0.0,1.0,1.0,1.0
155,20140728T000000,215000.0,3.0,1.0,1180.0,7669,1.0,0.0,0.0,4.0,7.0,1180.0,?,1967.0,0.0,98058.0,47.4479,-122.176,1190.0,7669.0,0.0,1.0,1.0,1.0
156,20141120T000000,650000.0,5.0,3.5,3960.0,25245,2.0,0.0,0.0,3.0,9.0,2500.0,1460,1996.0,0.0,98056.0,47.525,-122.17200000000001,2640.0,13675.0,1.0,4.0,1.0,1.0
157,20140807T000000,320000.0,4.0,2.75,2640.0,7500,1.0,0.0,0.0,?,8.0,1620.0,1020,1967.0,0.0,98023.0,47.3135,-122.369,1980.0,7875.0,1.0,3.0,1.0,1.0
158,20141113T000000,247000.0,3.0,2.0,1270.0,7198,1.5,0.0,0.0,?,7.0,1270.0,?,1916.0,2013.0,98022.0,47.2086,-121.99600000000001,1160.0,7198.0,0.0,2.0,1.0,1.0
159,20141003T000000,320000.0,4.0,1.75,1760.0,11180,1.0,0.0,0.0,4.0,8.0,1760.0,?,1968.0,0.0,98059.0,47.4715,-122.118,1730.0,11180.0,0.0,2.0,1.0,1.0
160,20140507T000000,255000.0,5.0,2.25,2060.0,8632,1.0,0.0,0.0,3.0,7.0,1030.0,1030,1962.0,0.0,98146.0,47.4877,-122.335,1010.0,11680.0,1.0,2.0,1.0,1.0
161,20150309T000000,438000.0,3.0,1.75,1780.0,9660,1.0,0.0,0.0,3.0,7.0,1780.0,?,1962.0,0.0,98034.0,47.7171,-122.193,1200.0,9660.0,0.0,2.0,1.0,1.0
162,20150304T000000,900000.0,3.0,2.5,3400.0,16603,2.0,0.0,0.0,3.0,10.0,3400.0,?,2000.0,0.0,98075.0,47.6012,-122.023,3400.0,12601.0,0.0,2.0,1.0,1.0
163,20140620T000000,441000.0,3.0,2.75,1910.0,7280,1.0,0.0,0.0,?,7.0,1160.0,750,1979.0,0.0,98034.0,47.7319,-122.22399999999999,1710.0,8152.0,1.0,3.0,1.0,1.0
164,20140812T000000,420000.0,3.0,2.0,2020.0,38332,1.0,0.0,0.0,4.0,7.0,1010.0,1010,1975.0,0.0,98027.0,47.4582,-122.023,2110.0,36590.0,1.0,2.0,1.0,1.0
165,20141208T000000,370000.0,3.0,1.75,1580.0,7000,1.0,0.0,0.0,3.0,7.0,1180.0,400,1976.0,0.0,98034.0,47.7209,-122.16799999999999,1640.0,7500.0,1.0,2.0,1.0,1.0
166,20150219T000000,269950.0,2.0,1.75,1340.0,7250,1.0,0.0,0.0,5.0,5.0,700.0,640,1949.0,0.0,98198.0,47.408,-122.32700000000001,1830.0,9750.0,1.0,2.0,1.0,1.0
167,20150324T000000,807100.0,4.0,2.5,2680.0,4499,2.0,0.0,0.0,?,9.0,2680.0,?,1999.0,0.0,98006.0,47.565,-122.125,2920.0,4500.0,0.0,2.0,1.0,1.0
168,20140605T000000,653000.0,3.0,2.5,2680.0,9750,1.0,0.0,0.0,4.0,8.0,1610.0,1070,1979.0,0.0,98034.0,47.7028,-122.23100000000001,2480.0,8750.0,1.0,2.0,1.0,1.0
169,20140611T000000,371500.0,3.0,2.0,1370.0,8336,1.0,0.0,0.0,5.0,7.0,1370.0,?,1964.0,0.0,98133.0,47.7458,-122.331,1770.0,7288.0,0.0,2.0,1.0,1.0
170,20150316T000000,284000.0,3.0,1.75,1560.0,21000,1.0,0.0,0.0,3.0,7.0,1560.0,?,1954.0,0.0,98166.0,47.4776,-122.337,1070.0,7920.0,0.0,2.0,1.0,1.0
171,20150102T000000,272000.0,3.0,1.75,2160.0,7140,1.0,0.0,0.0,4.0,7.0,1670.0,490,1978.0,0.0,98023.0,47.3026,-122.374,1930.0,7350.0,1.0,2.0,1.0,?
172,20140502T000000,313000.0,3.0,1.5,1340.0,7912,1.5,0.0,0.0,3.0,7.0,1340.0,?,1955.0,0.0,98133.0,47.7658,-122.339,1480.0,7940.0,0.0,2.0,1.0,1.0
173,20150116T000000,917500.0,4.0,2.5,3880.0,35003,2.0,0.0,0.0,3.0,10.0,2570.0,1310,1984.0,0.0,98033.0,47.6477,-122.182,3740.0,35230.0,1.0,2.0,1.0,?
174,20140929T000000,673000.0,4.0,2.25,2590.0,8190,2.0,0.0,0.0,4.0,8.0,2590.0,?,1980.0,0.0,98006.0,47.5619,-122.125,2260.0,8335.0,0.0,2.0,1.0,1.0
175,20150210T000000,425000.0,3.0,2.5,1120.0,1100,2.0,0.0,0.0,3.0,8.0,820.0,300,2008.0,0.0,98122.0,47.6106,-122.31,1590.0,1795.0,1.0,3.0,1.0,?
176,20140709T000000,399950.0,5.0,2.75,1970.0,5400,1.0,0.0,0.0,?,7.0,1320.0,650,1986.0,0.0,98144.0,47.5868,-122.30799999999999,1280.0,2150.0,1.0,3.0,1.0,1.0
177,20140530T000000,385000.0,3.0,1.0,1220.0,?,1.0,0.0,0.0,?,6.0,1220.0,?,1901.0,0.0,98122.0,47.6101,-122.307,1200.0,4800.0,0.0,1.0,1.0,1.0
178,20141117T000000,269950.0,3.0,1.5,1950.0,7560,1.0,0.0,2.0,4.0,7.0,1320.0,630,1975.0,0.0,98022.0,47.1976,-121.999,1950.0,8941.0,1.0,2.0,1.0,1.0
179,20150107T000000,330000.0,2.0,1.0,1350.0,8220,1.0,0.0,0.0,?,7.0,1060.0,290,1949.0,0.0,98177.0,47.7224,-122.35799999999999,1540.0,8280.0,1.0,1.0,1.0,1.0
180,20140725T000000,260000.0,3.0,2.5,1670.0,5797,2.0,0.0,0.0,3.0,7.0,1670.0,?,1988.0,0.0,98030.0,47.3505,-122.179,1670.0,6183.0,0.0,2.0,1.0,1.0
181,20150414T000000,470000.0,4.0,3.0,2380.0,5125,1.5,0.0,0.0,4.0,7.0,1680.0,700,1925.0,0.0,98126.0,47.5384,-122.376,1410.0,5375.0,1.0,3.0,1.0,1.0
182,20140613T000000,589000.0,4.0,3.0,2440.0,9600,2.0,0.0,0.0,5.0,7.0,2440.0,?,1961.0,0.0,98034.0,47.7044,-122.2,2290.0,9600.0,0.0,3.0,1.0,1.0
183,20140723T000000,163500.0,2.0,1.5,1050.0,3419,2.0,0.0,0.0,3.0,7.0,1050.0,?,1996.0,0.0,98038.0,47.3848,-122.039,1050.0,3417.0,0.0,2.0,1.0,1.0
184,20140905T000000,835000.0,4.0,2.75,3130.0,13412,2.0,0.0,0.0,3.0,9.0,2140.0,990,1993.0,0.0,98052.0,47.6993,-122.102,2260.0,9984.0,1.0,3.0,1.0,1.0
185,20141121T000000,1095000.0,5.0,3.0,4090.0,12850,1.0,0.0,2.0,4.0,10.0,2090.0,2000,1986.0,0.0,98033.0,47.6627,-122.18799999999999,2540.0,10270.0,1.0,3.0,1.0,?
186,20150415T000000,269000.0,4.0,1.75,1490.0,10000,1.0,0.0,0.0,4.0,8.0,1100.0,390,1969.0,0.0,98023.0,47.3099,-122.37899999999999,2190.0,8910.0,1.0,2.0,1.0,1.0
187,20140505T000000,560000.0,3.0,2.5,1900.0,8744,2.0,0.0,0.0,3.0,8.0,1900.0,?,1987.0,0.0,98074.0,47.62,-122.04299999999999,2030.0,8744.0,0.0,2.0,1.0,1.0
188,20150418T000000,615000.0,4.0,1.0,1330.0,2400,1.5,0.0,0.0,4.0,6.0,1330.0,?,1901.0,0.0,98103.0,47.65,-122.34,1330.0,4400.0,0.0,1.0,1.0,1.0
189,20141205T000000,585188.0,3.0,2.25,2230.0,10026,1.0,0.0,0.0,?,8.0,1430.0,800,1975.0,0.0,98052.0,47.6647,-122.15299999999999,2230.0,9340.0,1.0,2.0,1.0,1.0
190,20140818T000000,305000.0,3.0,1.75,1650.0,9480,1.0,0.0,0.0,?,7.0,1220.0,430,1977.0,0.0,98034.0,47.726000000000006,-122.191,1540.0,8400.0,1.0,2.0,1.0,1.0
191,20141105T000000,166950.0,3.0,1.0,1190.0,8820,1.0,0.0,0.0,3.0,6.0,1190.0,?,1959.0,0.0,98058.0,47.4616,-122.184,1230.0,7980.0,0.0,1.0,1.0,1.0
192,20140912T000000,799000.0,3.0,2.5,2140.0,9897,1.0,0.0,0.0,4.0,8.0,2140.0,?,1959.0,0.0,98040.0,47.5505,-122.219,2680.0,10083.0,0.0,2.0,1.0,1.0
193,20140625T000000,400000.0,3.0,2.5,2180.0,7508,1.0,0.0,0.0,4.0,7.0,1420.0,760,1962.0,0.0,98133.0,47.7606,-122.336,1900.0,7818.0,1.0,2.0,1.0,1.0
194,20141201T000000,230000.0,3.0,1.0,1060.0,10228,1.0,0.0,0.0,?,7.0,1060.0,?,1948.0,0.0,98155.0,47.7481,-122.3,1570.0,10228.0,0.0,1.0,1.0,1.0
195,20140515T000000,256883.0,3.0,2.5,1690.0,5025,2.0,0.0,0.0,?,8.0,1690.0,?,2003.0,0.0,98023.0,47.2779,-122.34700000000001,2550.0,5001.0,0.0,2.0,1.0,1.0
196,20141111T000000,423000.0,4.0,2.0,1970.0,6480,1.5,0.0,0.0,5.0,7.0,1130.0,840,1920.0,0.0,98108.0,47.5511,-122.31200000000001,1500.0,6480.0,1.0,2.0,1.0,?
197,20140723T000000,465000.0,3.0,2.5,2150.0,4084,2.0,0.0,0.0,?,8.0,2150.0,?,2007.0,0.0,98126.0,47.5488,-122.37200000000001,1750.0,2385.0,0.0,2.0,1.0,1.0
198,20150113T000000,440000.0,3.0,2.5,1910.0,66211,2.0,0.0,0.0,?,7.0,1910.0,?,1997.0,0.0,98024.0,47.5385,-121.911,2330.0,67268.0,0.0,3.0,1.0,1.0
199,20141014T000000,385000.0,3.0,1.75,1350.0,155073,1.0,0.0,0.0,4.0,7.0,1350.0,?,1969.0,0.0,98038.0,47.4058,-121.994,1560.0,50965.0,0.0,2.0,1.0,1.0
200,20150311T000000,210000.0,3.0,1.0,860.0,11725,1.0,0.0,0.0,4.0,6.0,860.0,?,1943.0,0.0,98056.0,47.5093,-122.184,1300.0,9514.0,0.0,1.0,1.0,?
201,20141112T000000,297000.0,3.0,2.5,1940.0,14952,2.0,0.0,0.0,?,8.0,1940.0,?,1994.0,0.0,98042.0,47.3777,-122.165,2030.0,10450.0,0.0,3.0,1.0,1.0
202,20140716T000000,470000.0,3.0,1.0,1010.0,5000,1.0,0.0,0.0,3.0,7.0,1010.0,?,1952.0,0.0,98107.0,47.675,-122.39399999999999,1680.0,5000.0,0.0,1.0,1.0,1.0
203,20140804T000000,226500.0,3.0,1.5,1300.0,7370,1.0,0.0,0.0,4.0,7.0,900.0,400,1976.0,0.0,98023.0,47.3025,-122.37,1430.0,7500.0,1.0,1.0,1.0,1.0
204,20150303T000000,274250.0,3.0,1.0,910.0,8450,1.0,0.0,0.0,4.0,6.0,910.0,?,1962.0,0.0,98059.0,47.4787,-122.15799999999999,1400.0,8040.0,0.0,1.0,1.0,1.0
205,20140804T000000,840000.0,4.0,1.75,2480.0,11010,1.0,0.0,0.0,4.0,9.0,1630.0,850,1966.0,0.0,98040.0,47.5378,-122.219,2770.0,10744.0,1.0,2.0,1.0,1.0
206,20140919T000000,677900.0,3.0,2.5,2440.0,4587,2.0,0.0,0.0,3.0,8.0,2440.0,?,2010.0,0.0,98052.0,47.7073,-122.11399999999999,2750.0,4587.0,0.0,3.0,1.0,1.0
207,20150205T000000,425000.0,3.0,1.0,1010.0,5864,1.0,0.0,0.0,3.0,7.0,1010.0,?,1915.0,0.0,98116.0,47.5733,-122.381,1290.0,5000.0,0.0,1.0,1.0,1.0
208,20141123T000000,180250.0,2.0,0.75,900.0,9600,1.0,0.0,0.0,3.0,6.0,900.0,?,1941.0,0.0,98166.0,47.4604,-122.339,1250.0,14280.0,0.0,1.0,1.0,?
209,20140717T000000,464000.0,6.0,3.0,2300.0,3404,2.0,0.0,0.0,3.0,7.0,1600.0,700,1920.0,1994.0,98133.0,47.7067,-122.34299999999999,1560.0,1312.0,1.0,3.0,1.0,1.0
210,20150422T000000,320000.0,4.0,2.25,1550.0,7579,2.0,0.0,0.0,?,8.0,1550.0,?,1993.0,0.0,98038.0,47.354,-122.04700000000001,1630.0,6397.0,0.0,2.0,1.0,1.0
211,20140717T000000,625504.0,3.0,2.25,1270.0,1566,2.0,0.0,0.0,3.0,8.0,1060.0,210,2014.0,0.0,98105.0,47.6647,-122.28399999999999,1160.0,1327.0,1.0,2.0,1.0,1.0
212,20140515T000000,592500.0,4.0,2.5,2240.0,12032,1.0,0.0,0.0,3.0,9.0,2240.0,?,1983.0,0.0,98074.0,47.6143,-122.01700000000001,2520.0,12368.0,0.0,3.0,1.0,1.0
213,20150114T000000,465000.0,3.0,2.5,2714.0,17936,2.0,0.0,0.0,?,9.0,2714.0,?,2005.0,0.0,98001.0,47.3185,-122.275,2590.0,18386.0,0.0,3.0,1.0,1.0
214,20140527T000000,477000.0,4.0,2.75,1720.0,6270,2.0,0.0,0.0,3.0,8.0,1720.0,?,1978.0,0.0,98118.0,47.5458,-122.26799999999999,2130.0,8700.0,0.0,3.0,1.0,1.0
215,20150115T000000,280000.0,2.0,1.0,850.0,16400,1.0,0.0,0.0,?,6.0,850.0,?,1923.0,0.0,98168.0,47.4889,-122.29899999999999,1100.0,14459.0,0.0,1.0,1.0,1.0
216,20150221T000000,1505000.0,5.0,3.0,3300.0,33474,1.0,0.0,3.0,3.0,9.0,1870.0,1430,1957.0,1991.0,98040.0,47.5673,-122.21,3836.0,20953.0,1.0,3.0,1.0,1.0
217,20140703T000000,445838.0,3.0,2.5,2250.0,5692,2.0,0.0,0.0,?,8.0,2250.0,?,2000.0,0.0,98146.0,47.5133,-122.37899999999999,1320.0,5390.0,0.0,2.0,1.0,1.0
218,20140828T000000,1072000.0,2.0,2.25,3900.0,14864,1.0,0.0,3.0,3.0,8.0,1950.0,1950,1947.0,0.0,98144.0,47.5884,-122.291,2580.0,5184.0,1.0,2.0,1.0,1.0
219,20141023T000000,467000.0,2.0,1.5,1320.0,10800,1.0,0.0,0.0,4.0,8.0,1320.0,?,1947.0,0.0,98177.0,47.7145,-122.367,2120.0,12040.0,0.0,2.0,1.0,1.0
220,20140822T000000,686000.0,4.0,2.5,2760.0,6440,2.0,0.0,0.0,3.0,10.0,2760.0,?,1999.0,0.0,98075.0,47.5836,-122.02600000000001,3070.0,8127.0,0.0,2.0,1.0,1.0
221,20140605T000000,279950.0,3.0,2.0,1750.0,9750,1.0,0.0,0.0,?,7.0,1350.0,400,1961.0,0.0,98198.0,47.398,-122.29899999999999,1900.0,10125.0,1.0,2.0,1.0,1.0
222,20140904T000000,527000.0,4.0,2.25,2330.0,19436,2.0,0.0,0.0,?,8.0,2330.0,?,1987.0,0.0,98011.0,47.7663,-122.215,1910.0,10055.0,0.0,2.0,1.0,?
223,20140918T000000,325000.0,3.0,2.25,2220.0,16020,1.0,0.0,0.0,4.0,8.0,1780.0,440,1966.0,0.0,98030.0,47.3758,-122.21700000000001,2080.0,9583.0,1.0,2.0,1.0,1.0
224,20140903T000000,328000.0,3.0,2.25,2020.0,8379,2.0,0.0,0.0,?,7.0,2020.0,?,1994.0,0.0,98038.0,47.3828,-122.023,2020.0,8031.0,0.0,2.0,1.0,1.0
225,20140604T000000,390000.0,3.0,2.25,1250.0,7500,1.0,0.0,0.0,5.0,7.0,1250.0,?,1942.0,0.0,98146.0,47.5123,-122.37299999999999,1280.0,7392.0,0.0,2.0,1.0,1.0
226,20150309T000000,479950.0,2.0,2.0,1510.0,6516,1.0,0.0,0.0,3.0,8.0,1510.0,?,2005.0,0.0,98053.0,47.7076,-122.01299999999999,1640.0,6009.0,0.0,2.0,1.0,1.0
227,20140529T000000,264950.0,4.0,2.25,1720.0,9753,1.0,0.0,0.0,4.0,7.0,1120.0,600,1978.0,0.0,98023.0,47.2922,-122.37100000000001,1510.0,9753.0,1.0,2.0,1.0,1.0
228,20150115T000000,235000.0,3.0,1.0,1430.0,15246,1.0,0.0,0.0,4.0,7.0,980.0,450,1961.0,0.0,98031.0,47.4075,-122.214,1960.0,13068.0,1.0,1.0,1.0,1.0
229,20150303T000000,516500.0,3.0,2.5,1480.0,?,2.0,0.0,0.0,?,7.0,1480.0,?,2004.0,0.0,98053.0,47.6794,-122.03399999999999,2250.0,4729.0,0.0,3.0,1.0,1.0
230,20150413T000000,655000.0,2.0,1.75,1450.0,15798,2.0,1.0,4.0,3.0,7.0,1230.0,220,1915.0,1978.0,98166.0,47.4497,-122.375,2030.0,13193.0,1.0,2.0,1.0,1.0
231,20140616T000000,500000.0,4.0,2.75,2280.0,15347,1.0,0.0,0.0,5.0,7.0,2280.0,?,1960.0,0.0,98059.0,47.5218,-122.164,2280.0,15347.0,0.0,3.0,1.0,1.0
232,20141121T000000,315000.0,6.0,2.75,2940.0,7350,1.0,0.0,0.0,?,8.0,1780.0,1160,1978.0,0.0,98023.0,47.3103,-122.339,2120.0,8236.0,1.0,3.0,1.0,1.0
233,20141120T000000,213000.0,2.0,1.0,1000.0,10200,1.0,0.0,0.0,?,6.0,1000.0,?,1961.0,0.0,98024.0,47.5687,-121.899,1150.0,13702.0,0.0,1.0,1.0,1.0
234,20140902T000000,475000.0,3.0,1.5,2480.0,5280,1.5,0.0,0.0,5.0,7.0,1620.0,860,1947.0,0.0,98108.0,47.5575,-122.303,2090.0,4800.0,1.0,1.0,1.0,1.0
235,20140610T000000,1025000.0,5.0,4.0,3760.0,28040,2.0,0.0,0.0,3.0,10.0,3760.0,?,1983.0,0.0,98033.0,47.6489,-122.18299999999999,3430.0,35096.0,0.0,4.0,1.0,1.0
236,20150409T000000,416000.0,3.0,2.0,2220.0,94300,1.0,0.0,0.0,5.0,7.0,1640.0,580,1976.0,0.0,98010.0,47.3459,-121.95,2070.0,80100.0,1.0,2.0,1.0,1.0
237,20150320T000000,410000.0,4.0,1.0,1970.0,4740,1.5,0.0,0.0,?,7.0,1670.0,300,1904.0,2005.0,98122.0,47.6136,-122.303,1510.0,4740.0,1.0,1.0,1.0,?
238,20140701T000000,800000.0,3.0,3.5,3830.0,221284,2.0,0.0,0.0,?,10.0,3530.0,300,1993.0,0.0,98077.0,47.7641,-122.023,2920.0,148539.0,1.0,4.0,1.0,?
239,20140529T000000,472000.0,6.0,2.5,4410.0,14034,1.0,0.0,2.0,4.0,9.0,2350.0,2060,1965.0,0.0,98003.0,47.3376,-122.324,2600.0,13988.0,1.0,2.0,1.0,1.0
240,20141208T000000,225000.0,3.0,1.75,1430.0,8505,1.0,0.0,0.0,4.0,7.0,1430.0,?,1968.0,0.0,98003.0,47.3173,-122.319,1190.0,8640.0,0.0,2.0,1.0,?
241,20141001T000000,210000.0,2.0,1.0,830.0,6000,1.0,0.0,0.0,3.0,6.0,830.0,?,1940.0,0.0,98126.0,47.5308,-122.376,830.0,4960.0,0.0,1.0,1.0,1.0
242,20150127T000000,455000.0,2.0,1.0,1430.0,5000,1.5,0.0,0.0,2.0,7.0,1430.0,?,1925.0,0.0,98115.0,47.6727,-122.29899999999999,1450.0,3750.0,0.0,1.0,1.0,1.0
243,20150427T000000,225000.0,3.0,1.0,1300.0,8316,1.0,0.0,0.0,4.0,6.0,1300.0,?,1954.0,0.0,98002.0,47.3221,-122.21600000000001,1260.0,8316.0,0.0,1.0,1.0,?
244,20140826T000000,480000.0,2.0,1.0,1030.0,3060,1.0,0.0,2.0,4.0,7.0,790.0,240,1918.0,0.0,98103.0,47.6779,-122.353,1390.0,3060.0,1.0,1.0,1.0,1.0
245,20150212T000000,363000.0,3.0,2.5,2740.0,11872,2.0,0.0,0.0,?,9.0,2740.0,?,1990.0,0.0,98023.0,47.3076,-122.395,2570.0,10377.0,0.0,3.0,1.0,1.0
246,20140929T000000,2400000.0,4.0,2.5,3650.0,8354,1.0,1.0,4.0,3.0,9.0,1830.0,1820,2000.0,0.0,98074.0,47.6338,-122.072,3120.0,18841.0,1.0,2.0,1.0,1.0
247,20150226T000000,181000.0,2.0,1.5,720.0,5120,1.0,0.0,0.0,?,6.0,720.0,?,1954.0,0.0,98106.0,47.5218,-122.35700000000001,1150.0,2566.0,0.0,1.0,1.0,1.0
248,20150314T000000,250000.0,4.0,2.0,2010.0,7312,1.0,0.0,0.0,4.0,7.0,2010.0,?,1976.0,0.0,98002.0,47.2785,-122.213,2010.0,7650.0,0.0,2.0,1.0,1.0
249,20150422T000000,481000.0,3.0,1.75,1560.0,3000,1.0,0.0,0.0,4.0,6.0,770.0,790,1918.0,0.0,98103.0,47.6846,-122.345,1390.0,3000.0,1.0,2.0,1.0,1.0
250,20140923T000000,260000.0,3.0,2.0,1810.0,7209,1.0,0.0,0.0,4.0,7.0,1240.0,570,1978.0,0.0,98032.0,47.3656,-122.27799999999999,1750.0,7209.0,1.0,2.0,1.0,1.0
251,20140513T000000,455000.0,4.0,2.5,3360.0,7685,2.0,0.0,0.0,?,9.0,3360.0,?,2001.0,0.0,98058.0,47.4369,-122.111,3060.0,6567.0,0.0,2.0,1.0,1.0
252,20150401T000000,415000.0,3.0,2.25,1510.0,36224,2.0,0.0,0.0,3.0,8.0,1510.0,?,1991.0,0.0,98045.0,47.4616,-121.711,1730.0,36224.0,0.0,2.0,1.0,1.0
253,20150421T000000,349500.0,3.0,1.0,1400.0,3538,1.0,0.0,0.0,3.0,7.0,800.0,600,1953.0,0.0,98118.0,47.5405,-122.27,1620.0,6331.0,1.0,1.0,1.0,1.0
254,20140929T000000,245000.0,3.0,2.5,1730.0,7442,2.0,0.0,0.0,?,7.0,1730.0,?,1987.0,0.0,98030.0,47.3507,-122.178,1630.0,6458.0,0.0,2.0,1.0,?
255,20140519T000000,592500.0,2.0,2.0,1420.0,9191,1.5,0.0,2.0,5.0,7.0,1420.0,?,1928.0,0.0,98115.0,47.6979,-122.32,1420.0,6816.0,0.0,2.0,1.0,1.0
256,20141020T000000,385000.0,4.0,1.75,2360.0,7620,1.0,0.0,0.0,4.0,7.0,1180.0,1180,1955.0,0.0,98106.0,47.5278,-122.345,1910.0,7620.0,1.0,2.0,1.0,1.0
